-6.000000e+00	0.000000e+00	7.799665e-05	-1.391836e-04	-7.514636e-08	4.105265e-08
-6.000000e+00	1.010101e-02	7.027761e-05	-1.326685e-04	-7.445933e-08	4.228731e-08
-6.000000e+00	2.020202e-02	6.274171e-05	-1.262450e-04	-7.375317e-08	4.351114e-08
-6.000000e+00	3.030303e-02	5.539042e-05	-1.199135e-04	-7.302803e-08	4.472384e-08
-6.000000e+00	4.040404e-02	4.822518e-05	-1.136746e-04	-7.228410e-08	4.592513e-08
-6.000000e+00	5.050505e-02	4.124743e-05	-1.075286e-04	-7.152155e-08	4.711471e-08
-6.000000e+00	6.060606e-02	3.445856e-05	-1.014761e-04	-7.074056e-08	4.829230e-08
-6.000000e+00	7.070707e-02	2.785999e-05	-9.551736e-05	-6.994132e-08	4.945763e-08
-6.000000e+00	8.080808e-02	2.145308e-05	-8.965285e-05	-6.912401e-08	5.061041e-08
-6.000000e+00	9.090909e-02	1.523918e-05	-8.388292e-05	-6.828883e-08	5.175038e-08
-6.000000e+00	1.010101e-01	9.219635e-06	-7.820793e-05	-6.743599e-08	5.287725e-08
-6.000000e+00	1.111111e-01	3.395748e-06	-7.262820e-05	-6.656567e-08	5.399076e-08
-6.000000e+00	1.212121e-01	-2.231185e-06	-6.714403e-05	-6.567808e-08	5.509065e-08
-6.000000e+00	1.313131e-01	-7.659894e-06	-6.175572e-05	-6.477345e-08	5.617665e-08
-6.000000e+00	1.414141e-01	-1.288913e-05	-5.646352e-05	-6.385197e-08	5.724850e-08
-6.000000e+00	1.515152e-01	-1.791766e-05	-5.126768e-05	-6.291387e-08	5.830595e-08
-6.000000e+00	1.616162e-01	-2.274429e-05	-4.616841e-05	-6.195937e-08	5.934875e-08
-6.000000e+00	1.717172e-01	-2.736784e-05	-4.116592e-05	-6.098869e-08	6.037663e-08
-6.000000e+00	1.818182e-01	-3.178714e-05	-3.626037e-05	-6.000207e-08	6.138937e-08
-6.000000e+00	1.919192e-01	-3.600108e-05	-3.145193e-05	-5.899973e-08	6.238672e-08
-6.000000e+00	2.020202e-01	-4.000853e-05	-2.674072e-05	-5.798192e-08	6.336843e-08
-6.000000e+00	2.121212e-01	-4.380842e-05	-2.212686e-05	-5.694887e-08	6.433427e-08
-6.000000e+00	2.222222e-01	-4.739969e-05	-1.761043e-05	-5.590084e-08	6.528402e-08
-6.000000e+00	2.323232e-01	-5.078132e-05	-1.319150e-05	-5.483805e-08	6.621744e-08
